video_id,video_name,frame_name,timestamp,action_triplet,L-O_triplet,L-O_action_verb_id,L-O_action_verb_class,L-O_action_bbox,left_hand_bbox,O1_class,O1_bbox,R-O_triplet,R-O_action_verb id,R-O_action_verb class,R-O_action_bbox,right_hand_bbox,O2_class,O2_bbox,O-O_triplet,O-O_action_verb_id,O-O_action_verb_class,O-O_action_bbox,subject_class,subject_bbox,object_class,object_bbox,clip_id,clip_name,action_verb triplet,action_verb triplet_id
86,k_86,img_000716.jpg,28.64,"[{""L-O_triple1"":""(hand_left,press-on,half-apple_middle)"",""O-O_triple3"":""(utility-knife_body,cut-slice,apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'half-apple-middle']",8,press-on,"{'x': 282.3283617218078, 'y': 147.86040175288406, 'width': 355.49580939514544, 'height': 157.575297694381}","{'x': 396.04197901049474, 'y': 150.07164948994034, 'width': 243.95802098950523, 'height': 156.11360753189837}",half-apple-middle,"{'x': 284.6561055136767, 'y': 180.20494647781007, 'width': 112.26386806596705, 'height': 103.62818590704646}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 283.0235791195311, 'y': 0.7196401799100449, 'width': 137.24293098206144, 'height': 291.85041901769256}","{'x': 288.7656032123798, 'y': 0, 'width': 132.84356423187012, 'height': 149.89652027133283}",utility-knife-handlee,"{'x': 312.57210555561386, 'y': 128.8951048951049, 'width': 40.739686101005475, 'height': 163.51533324246967}","['utility-knife-body', 'cut-slice', 'apple-middle']",25,cut-slice,"{'x': 312.3821862348178, 'y': 124.86006624953993, 'width': 113.58881118881119, 'height': 172.8423997055576}",utility-knife-body,"{'x': 313.965108575635, 'y': 128.9021715126978, 'width': 40.22318733897681, 'height': 162.80073610599925}",apple-middle,"{'x': 287.06249539933754, 'y': 180.60154582259844, 'width': 110.83989694516009, 'height': 101.70982701509018}",2289,k_86_38,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000717.jpg,28.68,"[{""L-O_triple1"":""(hand_left,press-on,apple_middle)"",""O-O_triple3"":""(utility-knife_body,cut-slice,apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'apple-middle']",8,press-on,"{'x': 282.3283617218078, 'y': 147.86040175288406, 'width': 355.49580939514544, 'height': 157.575297694381}","{'x': 396.04197901049474, 'y': 150.07164948994034, 'width': 243.95802098950523, 'height': 156.11360753189837}",apple-middle,"{'x': 284.6561055136767, 'y': 180.20494647781007, 'width': 112.26386806596705, 'height': 103.62818590704646}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 283.0235791195311, 'y': 0.7196401799100449, 'width': 134.55761629674677, 'height': 291.85041901769256}","{'x': 288.7656032123798, 'y': 0, 'width': 132.84356423187012, 'height': 149.89652027133283}",utility-knife-handlee,"{'x': 312.57210555561386, 'y': 128.8951048951049, 'width': 40.739686101005475, 'height': 163.51533324246967}","['utility-knife-body', 'cut-slice', 'apple-middle']",25,cut-slice,"{'x': 312.3821862348178, 'y': 124.86006624953993, 'width': 113.58881118881119, 'height': 172.8423997055576}",utility-knife-body,"{'x': 313.965108575635, 'y': 128.9021715126978, 'width': 40.22318733897681, 'height': 162.80073610599925}",apple-middle,"{'x': 287.06249539933754, 'y': 180.60154582259844, 'width': 110.83989694516009, 'height': 101.70982701509018}",2289,k_86_38,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000718.jpg,28.72,"[{""L-O_triple1"":""(hand_left,press-on,apple_middle)"",""O-O_triple3"":""(utility-knife_body,cut-slice,apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'apple-middle']",8,press-on,"{'x': 282.3283617218078, 'y': 147.86040175288406, 'width': 355.49580939514544, 'height': 157.575297694381}","{'x': 385.30072026923597, 'y': 150.07164948994034, 'width': 254.69927973076395, 'height': 156.78493620322703}",apple-middle,"{'x': 284.6561055136767, 'y': 180.20494647781007, 'width': 112.26386806596705, 'height': 103.62818590704646}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 283.0235791195311, 'y': 0.7196401799100449, 'width': 140.5995743387048, 'height': 293.8644050316786}","{'x': 288.7656032123798, 'y': 0, 'width': 132.84356423187012, 'height': 149.89652027133283}",utility-knife-handlee,"{'x': 312.57210555561386, 'y': 128.8951048951049, 'width': 40.739686101005475, 'height': 163.51533324246967}","['utility-knife-body', 'cut-slice', 'apple-middle']",25,cut-slice,"{'x': 312.3821862348178, 'y': 124.86006624953993, 'width': 113.58881118881119, 'height': 172.8423997055576}",utility-knife-body,"{'x': 313.965108575635, 'y': 128.9021715126978, 'width': 40.22318733897681, 'height': 162.80073610599925}",apple-middle,"{'x': 287.06249539933754, 'y': 180.60154582259844, 'width': 110.83989694516009, 'height': 101.70982701509018}",2289,k_86_38,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000719.jpg,28.76,"[{""L-O_triple1"":""(hand_left,press-on,apple_middle)"",""O-O_triple3"":""(utility-knife_body,cut-slice,apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'apple-middle']",8,press-on,"{'x': 282.3283617218078, 'y': 147.86040175288406, 'width': 355.49580939514544, 'height': 157.575297694381}","{'x': 385.30072026923597, 'y': 150.07164948994034, 'width': 254.69927973076395, 'height': 156.78493620322703}",apple-middle,"{'x': 284.6561055136767, 'y': 180.20494647781007, 'width': 112.26386806596705, 'height': 103.62818590704646}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 283.0235791195311, 'y': 0.7196401799100449, 'width': 139.25691699604747, 'height': 285.13713230440584}","{'x': 288.7656032123798, 'y': 0, 'width': 132.84356423187012, 'height': 149.89652027133283}",utility-knife-handlee,"{'x': 288.4042733877817, 'y': 128.8951048951049, 'width': 64.90751826883765, 'height': 167.5433052704417}","['utility-knife-body', 'cut-slice', 'apple-middle']",25,cut-slice,"{'x': 286.87169672432833, 'y': 124.86006624953993, 'width': 139.0993006993007, 'height': 175.52771439087226}",utility-knife-body,"{'x': 287.7832903938168, 'y': 128.9021715126978, 'width': 66.40500552079499, 'height': 166.82870813397128}",apple-middle,"{'x': 287.06249539933754, 'y': 180.60154582259844, 'width': 110.83989694516009, 'height': 101.70982701509018}",2289,k_86_38,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000720.jpg,28.8,"[{""L-O_triple1"":""(hand_left,press-on,apple_middle)"",""O-O_triple3"":""(utility-knife_body,cut-slice,apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'apple-middle']",8,press-on,"{'x': 282.3283617218078, 'y': 147.86040175288406, 'width': 355.49580939514544, 'height': 157.575297694381}","{'x': 385.30072026923597, 'y': 150.07164948994034, 'width': 254.69927973076395, 'height': 156.78493620322703}",apple-middle,"{'x': 284.6561055136767, 'y': 180.20494647781007, 'width': 112.26386806596705, 'height': 103.62818590704646}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 283.0235791195311, 'y': 0.7196401799100449, 'width': 139.25691699604747, 'height': 285.13713230440584}","{'x': 288.7656032123798, 'y': 0, 'width': 132.84356423187012, 'height': 149.89652027133283}",utility-knife-handlee,"{'x': 288.4042733877817, 'y': 128.8951048951049, 'width': 64.90751826883765, 'height': 167.5433052704417}","['utility-knife-body', 'cut-slice', 'apple-middle']",25,cut-slice,"{'x': 286.87169672432833, 'y': 124.86006624953993, 'width': 139.0993006993007, 'height': 175.52771439087226}",utility-knife-body,"{'x': 287.7832903938168, 'y': 128.9021715126978, 'width': 66.40500552079499, 'height': 166.82870813397128}",apple-middle,"{'x': 287.06249539933754, 'y': 180.60154582259844, 'width': 110.83989694516009, 'height': 101.70982701509018}",2289,k_86_38,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000721.jpg,28.84,"[{""L-O_triple1"":""(hand_left,press-on,apple_middle)"",""O-O_triple3"":""(utility-knife_body,cut-slice,apple_middle)"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'press-on', 'apple-middle']",8,press-on,"{'x': 282.3283617218078, 'y': 147.86040175288406, 'width': 355.49580939514544, 'height': 157.575297694381}","{'x': 385.30072026923597, 'y': 150.07164948994034, 'width': 254.69927973076395, 'height': 156.78493620322703}",apple-middle,"{'x': 284.6561055136767, 'y': 180.20494647781007, 'width': 112.26386806596705, 'height': 103.62818590704646}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 283.0235791195311, 'y': 0.7196401799100449, 'width': 139.25691699604747, 'height': 285.13713230440584}","{'x': 288.7656032123798, 'y': 0, 'width': 132.84356423187012, 'height': 149.89652027133283}",utility-knife-handlee,"{'x': 288.4042733877817, 'y': 128.8951048951049, 'width': 64.90751826883765, 'height': 167.5433052704417}","['utility-knife-body', 'cut-slice', 'apple-middle']",25,cut-slice,"{'x': 286.87169672432833, 'y': 124.86006624953993, 'width': 139.0993006993007, 'height': 175.52771439087226}",utility-knife-body,"{'x': 287.7832903938168, 'y': 128.9021715126978, 'width': 66.40500552079499, 'height': 166.82870813397128}",apple-middle,"{'x': 287.06249539933754, 'y': 180.60154582259844, 'width': 110.83989694516009, 'height': 101.70982701509018}",2289,k_86_38,"['press-on', 'hold-in', 'cut-slice']",316
86,k_86,img_000722.jpg,28.88,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 259.503186896633, 'y': 147.86040175288406, 'width': 378.32098422032027, 'height': 157.575297694381}","{'x': 364.48953145804717, 'y': 150.07164948994034, 'width': 275.5104685419528, 'height': 158.79892221721303}",apple-all,"{'x': 259.81694467451587, 'y': 180.20494647781007, 'width': 137.10302890512787, 'height': 104.9708432497038}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 236.08391608391608, 'y': 0, 'width': 206.0979020979021, 'height': 298.0699300699301}","{'x': 288.7656032123798, 'y': 0.6713286713286714, 'width': 152.98342437173022, 'height': 149.22519160000417}",utility-knife-handlee,"{'x': 236.71196569547402, 'y': 128.8951048951049, 'width': 116.59982596114534, 'height': 170.89994862708505}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000723.jpg,28.92,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 259.503186896633, 'y': 147.86040175288406, 'width': 378.32098422032027, 'height': 157.575297694381}","{'x': 364.48953145804717, 'y': 150.07164948994034, 'width': 275.5104685419528, 'height': 158.79892221721303}",apple-all,"{'x': 259.81694467451587, 'y': 180.20494647781007, 'width': 137.10302890512787, 'height': 104.9708432497038}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 236.08391608391608, 'y': 0, 'width': 206.0979020979021, 'height': 298.0699300699301}","{'x': 288.7656032123798, 'y': 0.6713286713286714, 'width': 152.98342437173022, 'height': 149.22519160000417}",utility-knife-handlee,"{'x': 236.71196569547402, 'y': 128.8951048951049, 'width': 116.59982596114534, 'height': 170.89994862708505}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000724.jpg,28.96,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 256.81787221131833, 'y': 147.86040175288406, 'width': 381.00629890563494, 'height': 183.0857872048705}","{'x': 364.48953145804717, 'y': 148.72899214728298, 'width': 275.5104685419528, 'height': 181.62409704238786}",apple-all,"{'x': 259.81694467451587, 'y': 180.20494647781007, 'width': 137.10302890512787, 'height': 104.9708432497038}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 236.08391608391608, 'y': 0, 'width': 206.0979020979021, 'height': 298.0699300699301}","{'x': 288.7656032123798, 'y': 0.6713286713286714, 'width': 152.98342437173022, 'height': 149.22519160000417}",utility-knife-handlee,"{'x': 236.71196569547402, 'y': 128.8951048951049, 'width': 116.59982596114534, 'height': 170.89994862708505}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000725.jpg,29,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 256.81787221131833, 'y': 147.86040175288406, 'width': 381.00629890563494, 'height': 183.0857872048705}","{'x': 320.18183915035485, 'y': 148.72899214728298, 'width': 319.8181608496451, 'height': 184.9807403990312}",apple-all,"{'x': 259.81694467451587, 'y': 180.20494647781007, 'width': 137.10302890512787, 'height': 104.9708432497038}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 244.13986013986013, 'y': 0, 'width': 198.04195804195805, 'height': 265.1748251748252}","{'x': 288.7656032123798, 'y': 0.6713286713286714, 'width': 154.32608171438756, 'height': 119.68673006154263}",utility-knife-handlee,"{'x': 246.1105670940754, 'y': 96, 'width': 116.59982596114534, 'height': 170.89994862708505}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000726.jpg,29.04,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 256.81787221131833, 'y': 147.86040175288406, 'width': 381.00629890563494, 'height': 183.0857872048705}","{'x': 320.18183915035485, 'y': 148.72899214728298, 'width': 319.8181608496451, 'height': 184.9807403990312}",apple-all,"{'x': 259.81694467451587, 'y': 180.20494647781007, 'width': 137.10302890512787, 'height': 104.9708432497038}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 246.8251748251748, 'y': 0, 'width': 195.35664335664336, 'height': 267.8601398601399}","{'x': 288.7656032123798, 'y': 0.6713286713286714, 'width': 154.32608171438756, 'height': 119.68673006154263}",utility-knife-handlee,"{'x': 246.1105670940754, 'y': 96, 'width': 116.59982596114534, 'height': 170.89994862708505}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000727.jpg,29.08,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 256.81787221131833, 'y': 147.86040175288406, 'width': 381.00629890563494, 'height': 183.0857872048705}","{'x': 320.18183915035485, 'y': 148.72899214728298, 'width': 319.8181608496451, 'height': 184.9807403990312}",apple-all,"{'x': 259.81694467451587, 'y': 180.20494647781007, 'width': 137.10302890512787, 'height': 104.9708432497038}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 261.5944055944056, 'y': 0, 'width': 200.05594405594405, 'height': 200.0559440559441}","{'x': 310.2481206948973, 'y': 0, 'width': 151.64076702907286, 'height': 88.80561118042375}",utility-knife-handlee,"{'x': 258.9090909090909, 'y': 58.40559440559441, 'width': 129.56643356643357, 'height': 142.32167832167838}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000728.jpg,29.12,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 327.43726096135606, 'y': 165.031117094514, 'width': 312.4589541963712, 'height': 173.81953920998686}","{'x': 343.7481259370315, 'y': 161.19940029985005, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 325.75712143928035, 'y': 189.98500749625185, 'width': 125.9370314842579, 'height': 113.7031484257871}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 249.06991402258052, 'y': 1.4392803598200898, 'width': 212.30767690223678, 'height': 203.20729431202767}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 247.31634182908547, 'y': 55.435443117602034, 'width': 142.08414673781994, 'height': 153.97984923622104}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000729.jpg,29.16,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 327.43726096135606, 'y': 165.031117094514, 'width': 312.4589541963712, 'height': 173.81953920998686}","{'x': 343.7481259370315, 'y': 161.19940029985005, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 325.75712143928035, 'y': 189.98500749625185, 'width': 125.9370314842579, 'height': 113.7031484257871}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 249.06991402258052, 'y': 1.4392803598200898, 'width': 212.30767690223678, 'height': 203.20729431202767}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 247.31634182908547, 'y': 55.435443117602034, 'width': 142.08414673781994, 'height': 153.97984923622104}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000730.jpg,29.2,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 327.43726096135606, 'y': 165.031117094514, 'width': 312.4589541963712, 'height': 173.81953920998686}","{'x': 343.7481259370315, 'y': 161.19940029985005, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 325.75712143928035, 'y': 189.98500749625185, 'width': 125.9370314842579, 'height': 113.7031484257871}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 249.06991402258052, 'y': 1.4392803598200898, 'width': 212.30767690223678, 'height': 203.20729431202767}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 247.31634182908547, 'y': 55.435443117602034, 'width': 142.08414673781994, 'height': 153.97984923622104}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000731.jpg,29.24,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 327.43726096135606, 'y': 165.031117094514, 'width': 312.4589541963712, 'height': 173.81953920998686}","{'x': 343.7481259370315, 'y': 161.19940029985005, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 325.75712143928035, 'y': 189.98500749625185, 'width': 125.9370314842579, 'height': 113.7031484257871}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 249.06991402258052, 'y': 1.4392803598200898, 'width': 212.30767690223678, 'height': 203.20729431202767}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 247.31634182908547, 'y': 55.435443117602034, 'width': 142.08414673781994, 'height': 153.97984923622104}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000732.jpg,29.28,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 349.967873206254, 'y': 179.7249946455344, 'width': 281.11201542086104, 'height': 159.12566165896652}","{'x': 343.7481259370315, 'y': 166.9565217391304, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 348.06596701649175, 'y': 210.85457271364317, 'width': 103.62818590704651, 'height': 92.8335832083958}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 254.94746504298868, 'y': 1.4392803598200898, 'width': 190.9895664412692, 'height': 170.8807636997828}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 256.7632547362682, 'y': 42.68019836235729, 'width': 152.77709397049728, 'height': 129.32386953376454}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000733.jpg,29.32,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 349.967873206254, 'y': 179.7249946455344, 'width': 281.11201542086104, 'height': 159.12566165896652}","{'x': 343.7481259370315, 'y': 166.9565217391304, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 348.06596701649175, 'y': 210.85457271364317, 'width': 103.62818590704651, 'height': 92.8335832083958}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 254.94746504298868, 'y': 1.4392803598200898, 'width': 191.66089511259787, 'height': 184.97866579768487}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 256.09192606493957, 'y': 59.463415145574075, 'width': 152.77709397049728, 'height': 129.32386953376454}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000734.jpg,29.36,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 349.967873206254, 'y': 179.7249946455344, 'width': 281.11201542086104, 'height': 159.12566165896652}","{'x': 343.7481259370315, 'y': 166.9565217391304, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 348.06596701649175, 'y': 210.85457271364317, 'width': 103.62818590704651, 'height': 92.8335832083958}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 254.94746504298868, 'y': 1.4392803598200898, 'width': 191.66089511259787, 'height': 184.97866579768487}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 256.09192606493957, 'y': 59.463415145574075, 'width': 152.77709397049728, 'height': 129.32386953376454}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000735.jpg,29.4,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 337.88395712233796, 'y': 164.9557638763036, 'width': 301.02809933694493, 'height': 186.65013718344204}","{'x': 343.7481259370315, 'y': 166.9565217391304, 'width': 296.2518740629685, 'height': 183.50824587706146}",apple-all,"{'x': 348.06596701649175, 'y': 210.85457271364317, 'width': 103.62818590704651, 'height': 92.8335832083958}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 254.94746504298868, 'y': 1.4392803598200898, 'width': 191.66089511259787, 'height': 184.97866579768487}","{'x': 314.96251874062966, 'y': 0.7196401799100449, 'width': 147.52623688155924, 'height': 87.79610194902548}",utility-knife-handlee,"{'x': 256.09192606493957, 'y': 59.463415145574075, 'width': 152.77709397049728, 'height': 129.32386953376454}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000736.jpg,29.44,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 360.95104895104896, 'y': 169.84615384615387, 'width': 279.04895104895104, 'height': 195.35664335664336}","{'x': 361.01949025487255, 'y': 169.11544227886057, 'width': 278.98050974512745, 'height': 195.74212893553224}",apple-all,"{'x': 362.2937062937063, 'y': 219.52447552447555, 'width': 101.37062937062937, 'height': 91.3006993006993}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 279.07597221797266, 'y': 0, 'width': 205.33010446396614, 'height': 193.18783251445495}","{'x': 332.2338830584708, 'y': 2.8785607196401797, 'width': 151.84407796101954, 'height': 92.11394302848575}",utility-knife-handlee,"{'x': 280.60800369046245, 'y': 56.39160839160839, 'width': 151.12947022992003, 'height': 138.20110923559199}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000739.jpg,29.56,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 360.95104895104896, 'y': 169.84615384615387, 'width': 279.04895104895104, 'height': 195.35664335664336}","{'x': 361.01949025487255, 'y': 169.11544227886057, 'width': 278.98050974512745, 'height': 195.74212893553224}",apple-all,"{'x': 362.2937062937063, 'y': 219.52447552447555, 'width': 101.37062937062937, 'height': 91.3006993006993}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 279.07597221797266, 'y': 0, 'width': 205.33010446396614, 'height': 193.18783251445495}","{'x': 332.2338830584708, 'y': 2.8785607196401797, 'width': 151.84407796101954, 'height': 92.11394302848575}",utility-knife-handlee,"{'x': 280.60800369046245, 'y': 56.39160839160839, 'width': 151.12947022992003, 'height': 138.20110923559199}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
86,k_86,img_000740.jpg,29.6,"[{""L-O_triple1"":""(hand_left,grab,apple_all)"",""O-O_triple3"":""none"",""R-O_triple2"":""(hand_right,hold-in,utility-knife_handle)""}]","['hand-left', 'grab', 'apple-all']",13,grab,"{'x': 360.95104895104896, 'y': 169.84615384615387, 'width': 279.04895104895104, 'height': 195.35664335664336}","{'x': 361.01949025487255, 'y': 169.11544227886057, 'width': 278.98050974512745, 'height': 195.74212893553224}",apple-all,"{'x': 362.2937062937063, 'y': 219.52447552447555, 'width': 101.37062937062937, 'height': 91.3006993006993}","['hand-right', 'hold-in', 'utility-knife-handle']",5,hold-in,"{'x': 279.07597221797266, 'y': 0, 'width': 205.33010446396614, 'height': 193.18783251445495}","{'x': 332.2338830584708, 'y': 2.8785607196401797, 'width': 151.84407796101954, 'height': 92.11394302848575}",utility-knife-handlee,"{'x': 280.60800369046245, 'y': 56.39160839160839, 'width': 151.12947022992003, 'height': 138.20110923559199}",none,none,none,none,none,none,none,none,2290,k_86_39,"['grab', 'hold-in', 'none']",28
